problem_id,user_id,content,option,answer,concept_id,course_name,knowledge_chain,is_correct,explanation
Pm_412355,U_29075619,以下哪一个特征不属于8086/8088CPU最小工作模式的特点（   ）.,"{'A': '仅支持少量设备组成的单处理器系统', 'B': '系统控制总线的信号由8088/8086CPU直接产生', 'C': '还需要其它控制器产生总线控制信号和命令信号', 'D': '最小模式构成的系统不能进行DMA传送'}","[""C""]",K_系统控制_计算机科学与技术,微机原理与接口技术,K_系统控制_计算机科学与技术,1,"The student correctly identified that option 'C' is not a characteristic of the 8086/8088 CPU minimum mode. In minimum mode, the CPU directly generates all the necessary control signals, so no additional controllers are needed to produce bus control and command signals. This option 'C', which states needing other controllers, contradicts the principle of minimum mode operation and is therefore correct as the answer."
Pm_412355,U_29075619,以下哪一个特征不属于8086/8088CPU最小工作模式的特点（   ）.,"{'A': '仅支持少量设备组成的单处理器系统', 'B': '系统控制总线的信号由8088/8086CPU直接产生', 'C': '还需要其它控制器产生总线控制信号和命令信号', 'D': '最小模式构成的系统不能进行DMA传送'}","[""C""]",K_支持_计算机科学与技术,微机原理与接口技术,K_支持_计算机科学与技术,1,"The student's answer is correct. In the minimum mode of the 8086/8088 CPU, the CPU generates all the necessary control signals itself, and there is no need for additional controllers to produce bus control signals and command signals. Therefore, option 'C', which states that additional controllers are needed, is the characteristic that does not belong to the minimum mode, making it the correct choice."
Pm_412355,U_29075619,以下哪一个特征不属于8086/8088CPU最小工作模式的特点（   ）.,"{'A': '仅支持少量设备组成的单处理器系统', 'B': '系统控制总线的信号由8088/8086CPU直接产生', 'C': '还需要其它控制器产生总线控制信号和命令信号', 'D': '最小模式构成的系统不能进行DMA传送'}","[""C""]",K_单处理器_计算机科学与技术,微机原理与接口技术,K_单处理器_计算机科学与技术,1,"The student correctly identified option C as the feature not belonging to the characteristics of the 8086/8088 CPU minimum mode. In minimum mode, the CPU directly generates all necessary control signals for system operation, meaning there is no need for additional controllers to produce bus control and command signals, which is what option C suggests. Therefore, the choice was accurate given the context of the minimum mode operation."
Pm_412356,U_29075619,总线的基本功能是（   ）,"{'A': '数据传输、地址传输、控制信号传输', 'B': '传输同步、仲裁控制、总线驱动', 'C': '输入、输出', 'D': '连接各个部件'}","[""B""]",K_步_计算机科学与技术,微机原理与接口技术,K_步_计算机科学与技术,0,"The student selected option B, which lists 'transmission synchronization, arbitration control, and bus driving' as the basic functions of a bus. While these activities are related to bus operations, they are not the fundamental functions. The correct answer is option A, which includes 'data transmission, address transmission, and control signal transmission', accurately capturing the primary roles of a bus in facilitating communication between different parts of a computer system. Therefore, the answer is incorrect."
Pm_412356,U_29075619,总线的基本功能是（   ）,"{'A': '数据传输、地址传输、控制信号传输', 'B': '传输同步、仲裁控制、总线驱动', 'C': '输入、输出', 'D': '连接各个部件'}","[""B""]",K_总线_计算机科学与技术,微机原理与接口技术,K_总线_计算机科学与技术,0,"The student selected option B, which describes additional functions such as transfer synchronization and arbitration control that are not the basic functions of a bus. The correct answer was option A, which outlines the fundamental roles of a bus in a computer system: data transfer, address transfer, and control signal transfer. These are the core responsibilities of a bus in connecting and enabling communication between different components in a computer system."
Pm_412356,U_29075619,总线的基本功能是（   ）,"{'A': '数据传输、地址传输、控制信号传输', 'B': '传输同步、仲裁控制、总线驱动', 'C': '输入、输出', 'D': '连接各个部件'}","[""B""]",K_地址_计算机科学与技术,微机原理与接口技术,K_地址_计算机科学与技术,0,"The student's answer 'B' (transmission synchronization, arbitration control, bus driving) is incorrect. The correct answer is 'A' (data transmission, address transmission, control signal transmission). In computer systems, the primary functions of a bus include the transfer of data, addresses, and control signals between components, which are accurately described by option 'A'. Option 'B' describes additional functionalities related to bus operation but does not cover the basic functions as required by the question."
Pm_412357,U_29075619,在8088/8086系统中，程序代码被存放在（    ）,"{'A': '代码段或数据段', 'B': '数据段或附加段', 'C': '代码段或堆栈段', 'D': '只能存放在代码段'}","[""D""]",K_代码段_计算机科学与技术,微机原理与接口技术,K_代码段_计算机科学与技术,0,"The student answered 'D', which states that program code can only be stored in the code segment. However, in the 8088/8086 microprocessor systems, program code is typically stored in the code segment, but not exclusively. The system can organize memory differently for various needs, and code can be executed from segments other than the traditional code segment, like within a larger memory scheme. The correct understanding involves knowing that program code is usually in the code segment but isn't strictly confined there. Therefore, the answer 'D' is technically correct but may not reflect broader or practical scenarios."
Pm_412357,U_29075619,在8088/8086系统中，程序代码被存放在（    ）,"{'A': '代码段或数据段', 'B': '数据段或附加段', 'C': '代码段或堆栈段', 'D': '只能存放在代码段'}","[""D""]",K_数据段_计算机科学与技术,微机原理与接口技术,K_数据段_计算机科学与技术,0,"The student's answer is incorrect. In the 8088/8086 system, program code is specifically stored in the 'Code Segment,' which is indicated by option 'D'. However, the option 'D' says '只能存放在代码段,' implying it can only be stored there, while technically, the focus should be on code segments specifically being the correct place for program code rather than data being solely there. Therefore, the option 'D' corresponds to the correct segment but inaccurately describes exclusivity."
Pm_412358,U_29075619,8086发现READY引脚变为0时，它将在当前总线周期中插入（    ）周期。,"{'A': '总线周期', 'B': '时钟周期', 'C': '空闲周期', 'D': '查询周期'}","[""B""]",K_总线_计算机科学与技术,微机原理与接口技术,K_总线_计算机科学与技术,1,"The student correctly identified that when the 8086 microprocessor detects that the READY pin becomes 0, it will insert additional clock cycles in the current bus cycle. This is known as wait states, which are inserted as clock cycles to allow slower peripherals to keep up with the processor speed. Option 'B' stands for this correct concept of clock cycle insertion during such scenarios."
Pm_412359,U_29075619,以下说法中，不正确的是（    ）,"{'A': '每个内存单元在整个内存空间中都具有惟一的地址', 'B': '8088/8086CPU系统中，每个内存单元地址都可以表示为32位的逻辑地址。', 'C': '在8088/8086CPU系统中，偏移地址可以是16bit或8bit，但段基地址必须是16bit。', 'D': '在8088/8086CPU系统中，20bit地址一定是物理地址。'}","[""C""]",K_逻辑地址_计算机科学与技术,微机原理与接口技术,K_逻辑地址_计算机科学与技术,0,"The student's answer was incorrect. The statement about the 8088/8086 CPU system that is incorrect is option 'B', which claims that each memory cell address can be represented as a 32-bit logical address. However, in the 8088/8086 CPU system, the logical address is typically represented as a 20-bit address consisting of a 16-bit segment and a 16-bit offset, not a 32-bit address. The student's chosen option 'C' states that the offset address can be 16bit or 8bit, which is correct, but the statement about the segment base address being 16bit is also accurate and therefore not the incorrect option. Hence, the incorrect statement is indeed option 'B', not 'C'."
Pm_412359,U_29075619,以下说法中，不正确的是（    ）,"{'A': '每个内存单元在整个内存空间中都具有惟一的地址', 'B': '8088/8086CPU系统中，每个内存单元地址都可以表示为32位的逻辑地址。', 'C': '在8088/8086CPU系统中，偏移地址可以是16bit或8bit，但段基地址必须是16bit。', 'D': '在8088/8086CPU系统中，20bit地址一定是物理地址。'}","[""C""]",K_地址_计算机科学与技术,微机原理与接口技术,K_地址_计算机科学与技术,0,"The student selected option 'C' as the incorrect statement, but the correct answer is actually option 'B'. In the context of 8088/8086 CPU systems, option 'B' wrongly states that each memory unit can be represented by a 32-bit logical address, while such systems use a 20-bit address space. Option 'C' involves the specification of offset and segment addresses, which are accurately described for the 8088/8086 architecture. Therefore, the student answered incorrectly because they misidentified which option contains the false statement about the addressing in 8088/8086 systems."
Pm_412359,U_29075619,以下说法中，不正确的是（    ）,"{'A': '每个内存单元在整个内存空间中都具有惟一的地址', 'B': '8088/8086CPU系统中，每个内存单元地址都可以表示为32位的逻辑地址。', 'C': '在8088/8086CPU系统中，偏移地址可以是16bit或8bit，但段基地址必须是16bit。', 'D': '在8088/8086CPU系统中，20bit地址一定是物理地址。'}","[""C""]",K_物理地址_计算机科学与技术,微机原理与接口技术,K_物理地址_计算机科学与技术,0,"The student's answer 'C' is actually incorrect because in the context of the 8088/8086 CPU systems, segment base addresses must be 16-bit, but the offset addresses are always 16-bit, not 8-bit. The statement in option 'C' incorrectly suggests that offset addresses could be 8-bit, which is not possible. The correct answer is 'B', which incorrectly claims that each memory unit address in an 8088/8086 CPU system can be represented as a 32-bit logical address. In reality, the 8088/8086 uses a segmented memory model with a 20-bit address space, so 32-bit logical addresses are not applicable."
Pm_412360,U_29075619,以下说法中，不正确的是（  ）,"{'A': '每个内存单元中都只存放8bit二进制数', 'B': '程序执行的顺序由CS和IP决定；', 'C': '程序执行的数据可以存放在数据段、附加段或堆栈段中；', 'D': '不同类型的逻辑段必须占有不同的内存空间。'}","[""D""]",K_数据段_计算机科学与技术,微机原理与接口技术,K_数据段_计算机科学与技术,1,"The student correctly identified option 'D' as the incorrect statement. In computer systems, different types of logical segments, such as code, data, or stack segments, can occupy overlapping or the same memory space, depending on the memory management and segmentation strategy being used. Therefore, the statement that different segment types must occupy different memory spaces is incorrect, supporting the correct choice by the student."
Pm_146660,U_29207061,在CentOS中，默认情况下，虚拟用户的UID范围是:,"{'A': '1-499', 'B': '0-499', 'C': '0-500', 'D': '500以后'}","[""A""]",K_虚拟用户_计算机科学与技术,Linux系统管理,K_虚拟用户_计算机科学与技术,1,"The student correctly answered the question about the default UID range for virtual users in CentOS. The option 'A' (1-499) is the correct range for system users, which include virtual users, in many Linux distributions, including CentOS. Thus, the answer is correct."
Pm_146661,U_29207061,关于CentOS中的用户，描述错误的是：,"{'A': '虚拟用户是给系统的访客使用的', 'B': '根用户的UID是固定的', 'C': '虚拟用户使用的默认Shell是BASH', 'D': 'Linux是通过用户名来识别用户的身份的', 'E': '普通用户对系统有只有有限的权限'}","[""A"", ""C""]",K_虚拟用户_计算机科学与技术,Linux系统管理,K_虚拟用户_计算机科学与技术,0,"The student incorrectly selected options 'A' and 'C' as the erroneous statements about users in CentOS. However, the incorrect option regarding user descriptions in CentOS is likely 'A'. This is because virtual users are not typically provided for system guest use; instead, they are usually placeholders or used for special purposes such as FTP access. 'C' provides a correct statement about virtual users using Bash as a default shell, and thus, selecting it as incorrect was mistaken. The student's misunderstanding might come from a misinterpretation of what constitutes a 'virtual user'."
Pm_146662,U_29207061,关于Linux中的用户组，描述错误的是：,"{'A': '用户组的身份标识叫做GID', 'B': '一个用户只能从属于一个用户组', 'C': '一个用户组能够包含多个用户', 'D': '在同一时刻，一个用户的主用户组只能有一个', 'E': '每个用户都必定从属于一个与用户同名的独立的私有用户组'}","[""B"", ""E""]",K_用户组_计算机科学与技术,Linux系统管理,K_用户组_计算机科学与技术,1,"The student correctly identified the incorrect statements about Linux user groups. Option B is incorrect because a user can belong to multiple groups, not just one. Option E is also incorrect because a user doesn’t necessarily have to belong to a private user group with the same name. The other options accurately describe user groups in Linux, making the student's selections accurate."
Pm_146663,U_29207061,用户的主用户组属性将影响到：,"{'A': '用户创建的文件属性', 'B': '用户对于文件的访问权限', 'C': '用户是否为虚拟用户', 'D': '用户能否被删除'}","[""A"", ""B""]",K_文件属性_计算机科学与技术,Linux系统管理,K_文件属性_计算机科学与技术,0,"The student selected options 'A' and 'B', indicating that they believed both the creation of file attributes and access permissions are influenced by a user's primary group attributes. However, the correct answer specifically highlights that a user's primary group affects only the default group ownership of files they create, which corresponds to option 'A'. Option 'B' is not directly influenced by the primary group, as file access permissions are also determined by more factors like file permission bits and access control lists. Hence, while 'A' is correct, 'B' is incorrect, leading to an incorrect overall answer."
Pm_146663,U_29207061,用户的主用户组属性将影响到：,"{'A': '用户创建的文件属性', 'B': '用户对于文件的访问权限', 'C': '用户是否为虚拟用户', 'D': '用户能否被删除'}","[""A"", ""B""]",K_虚拟用户_计算机科学与技术,Linux系统管理,K_虚拟用户_计算机科学与技术,0,"The problem asks about the effect of a user's primary group attributes. The correct answer is 'A' (用户创建的文件属性), as the primary group can influence the properties of files created by the user, such as ownership and permissions. However, option 'B' (用户对于文件的访问权限) is incorrect in this context because while access to files is determined by permissions, it's not directly influenced by the default primary group when accessing existing files. The student's selection of both options 'A' and 'B' was therefore incorrect. Options 'C' (用户是否为虚拟用户) and 'D' (用户能否被删除) are unrelated to the primary group attributes for this question."
Pm_146664,U_29207061,id命令能够查看的用户信息有：,"{'A': '用户的创建时间', 'B': '用户的主用户组', 'C': '用户从属的用户组名', 'D': '用户家目录'}","[""B"", ""C""]",K_用户组_计算机科学与技术,Linux系统管理,K_用户组_计算机科学与技术,1,"The student correctly identified the information that the 'id' command can display related to a user. The correct answers are options 'B' and 'C', which are the user's main group and the user's secondary groups, respectively. The 'id' command is used in Linux to display detailed information about a specified user, including their user ID (UID), primary user group, and any other groups they are a part of. The options 'A' and 'D', which refer to the user's creation time and home directory, are not provided by the 'id' command."
Pm_146666,U_29207061,假设目前我们以nboocer用户登录系统，处在nboocer用户的家目录下，现在要切换到root用户，下面描述正确的是：,"{'A': '使用 su root 切换，需要输入root用户密码，切换后处在root用户家目录中。', 'B': '使用 su - root 切换，需要输入root用户密码，切换后处在root用户家目录中', 'C': '使用 su -l root 切换，需要输入root用户密码，切换后处在root用户家目录中', 'D': '使用 su root 切换，需要输入nboocer用户密码，切换后处在nboocer家目录中', 'E': '使用 su - root 切换，需要输入nboocer用户密码，切换后处在root用户家目录中'}","[""B"", ""C""]",K_登录_计算机科学与技术,Linux系统管理,K_登录_计算机科学与技术,0,"The student's answer was marked incorrect because they selected options ""B"" and ""C"", which suggest using 'su - root' and 'su -l root' commands. Both these options are actually correct for switching to the root user with a change to the root's home directory, requiring the root password. However, since the task allows multiple correct answers and both selected options meet the criteria given in the question, it may be an error in the marking system. Generally, in Linux, using 'su -' or 'su -l' followed by the username is correct for a complete switch to another user's environment. Therefore, it's likely a mistake in evaluation if marked as incorrect."
Pm_146667,U_29207061,关于切换用户命令su，下面描述正确的是：,"{'A': '由根用户切换普通用户时需要输入用户密码', 'B': '由普通用户切换根用户时需要输入用户密码', 'C': '由普通用户之间相互切换时需要输入用户密码', 'D': '由根用户切换为虚拟用户时需要输入用户密码', 'E': '切换用户身份后，对系统的访问权限也随之改变'}","[""B"", ""C"", ""E""]",K_虚拟用户_计算机科学与技术,Linux系统管理,K_虚拟用户_计算机科学与技术,1,"The student's answer is correct because: 
1. Option B is correct: When switching from a regular user to the root user using 'su', the root user password is required.
2. Option C is correct: When switching between regular users using 'su', the target user's password is necessary.
3. Option E is correct: Switching user identity often changes system access permissions based on the new user's privileges. Therefore, the student correctly identified the right statements about the 'su' command."
Pm_146667,U_29207061,关于切换用户命令su，下面描述正确的是：,"{'A': '由根用户切换普通用户时需要输入用户密码', 'B': '由普通用户切换根用户时需要输入用户密码', 'C': '由普通用户之间相互切换时需要输入用户密码', 'D': '由根用户切换为虚拟用户时需要输入用户密码', 'E': '切换用户身份后，对系统的访问权限也随之改变'}","[""B"", ""C"", ""E""]",K_切换用户_计算机科学与技术,Linux系统管理,K_切换用户_计算机科学与技术,1,"The student correctly identified options B, C, and E regarding the command 'su' for switching users in Linux. Option B is correct because when a normal user switches to the root user, the root password is required. Option C is correct because when switching between regular users, the password of the target user is needed. Option E is also correct as switching users changes the access permissions based on the new user's privileges. Therefore, the student's answer is correct for this problem."
Pm_146668,U_29207061,关于CentOS中的usermod命令，下面描述正确的是：,"{'A': '用-u选项修改用户的UID时，必须确保这个UID未曾被别人使用', 'B': '用–G来修改用户的从属用户组的时候，如果用户组不存在，Linux会自动创建这个用户组', 'C': '在用户已经登录系统的情况下，无法修改用户的UID', 'D': '在用户已经登录系统的情况下，可以用-l选项修改用户的用户名', 'E': '用-d选项修改用户的家目录时，必须确保要指定的目录已经存在'}","[""A"", ""C"", ""E""]",K_登录_计算机科学与技术,Linux系统管理,K_登录_计算机科学与技术,0,"The student answered options A, C, and E, but they were incorrect. Let's evaluate each option: 

- Option A is correct as it states that when modifying a user's UID with the -u option, the UID must not already be in use by another user.
- Option B is incorrect. When modifying a user's secondary group with the -G option, Linux does not automatically create a non-existing group.
- Option C is incorrect. It is possible to change a user's UID while they are logged in, but it might cause issues or require logging out and back in to reflect changes.
- Option D is correct. You can use the -l option to change a user's username even if they are logged in.
- Option E is incorrect. The home directory does not need to exist when using the -d option to change it; usermod allows specifying a non-existing directory.

The correct answer should have included options A and D. Therefore, the misunderstanding primarily lies in options C and E."
Pm_146668,U_29207061,关于CentOS中的usermod命令，下面描述正确的是：,"{'A': '用-u选项修改用户的UID时，必须确保这个UID未曾被别人使用', 'B': '用–G来修改用户的从属用户组的时候，如果用户组不存在，Linux会自动创建这个用户组', 'C': '在用户已经登录系统的情况下，无法修改用户的UID', 'D': '在用户已经登录系统的情况下，可以用-l选项修改用户的用户名', 'E': '用-d选项修改用户的家目录时，必须确保要指定的目录已经存在'}","[""A"", ""C"", ""E""]",K_用户组_计算机科学与技术,Linux系统管理,K_用户组_计算机科学与技术,0,"The student's answer is incorrect. The correct statement about the 'usermod' command is option 'A': When using the '-u' option to modify a user's UID, you must ensure that this UID has not been used by others. Options 'C' and 'E' are incorrect; it is possible to change a user's UID while they are logged in, although it is not recommended due to potential system issues. Additionally, when using the '-d' option, the specified home directory does not need to exist beforehand, as usermod can create it if used with the '-m' option. Therefore, the correct answer is only 'A'."
Pm_146670,U_29207061,关于CentOS中的修改用户组命令groupmod，下面描述正确的是：,"{'A': '随意更改用户组的 GID可能会造成系统混乱', 'B': '带选项–n可以修改用户组名', 'C': '更改用户组名可能会造成系统混乱', 'D': '如果有用户将某用户组作为其主用户组，那么在用户已经登录系统的情况下，无法修改这个用户组名'}","[""A"", ""B""]",K_登录_计算机科学与技术,Linux系统管理,K_登录_计算机科学与技术,0,"The answer options chosen by the student were 'A' and 'B'. 'A' is correct because changing the GID of a group can cause system issues if not done with caution, as it might affect file permissions and ownership. 'B' is also correct because the '-n' option in the 'groupmod' command allows modification of a group name. The answer was marked incorrect because the student likely missed some crucial correct options. Specifically, 'D' is also correct — if a user is logged in and their primary group name is changed, it might cause system issues until logout — meaning the student did not select all correct options. The student should have selected 'A', 'B', and 'D'."
Pm_146671,U_29207061,下面关于Linux系统用户管理的说法，哪些是错误的？,"{'A': '作为掌握根用户口令系统管理员，理论上最好只有一个', 'B': '要执行一个根用户才有权限执行的命令，必须先切换为根用户身份', 'C': '可以通过某种方法分配给普通用户一些合理的根用户“权力”', 'D': '系统中的根用户只能有一个', 'E': '要与其他人共享根用户权限，就需要告诉他根用户密码'}","[""B"", ""E""]",K_系统管理员_计算机科学与技术,Linux系统管理,K_系统管理员_计算机科学与技术,0,"The student's answer ('B', 'E') was incorrect because they needed to identify the statements about Linux system user management that are incorrect. The statements 'B' and 'E' are generally correct in context: (B) You must switch to root user to execute commands only the root has permissions for, and (E) Sharing root user access typically involves giving out the root password. Incorrect options in the context are more likely (D) because, while a system typically only has one 'root' account, administrative privileges can be distributed through other means like sudo. Hence, the correct incorrect statements are 'D' among others, which the student failed to select."
Pm_146671,U_29207061,下面关于Linux系统用户管理的说法，哪些是错误的？,"{'A': '作为掌握根用户口令系统管理员，理论上最好只有一个', 'B': '要执行一个根用户才有权限执行的命令，必须先切换为根用户身份', 'C': '可以通过某种方法分配给普通用户一些合理的根用户“权力”', 'D': '系统中的根用户只能有一个', 'E': '要与其他人共享根用户权限，就需要告诉他根用户密码'}","[""B"", ""E""]",K_用户权限_计算机科学与技术,Linux系统管理,K_用户权限_计算机科学与技术,0,"The question asks which statements about Linux user management are incorrect. The given answer includes options B and E. However, the student's answer is incorrect. Let's evaluate the options: A is correct because ideally, a single administrator should know the root password for security. B is incorrect because commands that require root privileges can be executed by using tools like 'sudo', without switching to the root user entirely. C is correct as 'sudo' or other mechanisms allow granting specific root permissions to ordinary users. D is incorrect because while there can technically be multiple users with root privileges, it's risky. E is incorrect because sharing the root password is not necessary; permissions can be shared via 'sudo'. Therefore, the correct incorrect options should be B, D, and E. The student missed identifying D as incorrect, hence their answer was marked wrong."
Pm_146671,U_29207061,下面关于Linux系统用户管理的说法，哪些是错误的？,"{'A': '作为掌握根用户口令系统管理员，理论上最好只有一个', 'B': '要执行一个根用户才有权限执行的命令，必须先切换为根用户身份', 'C': '可以通过某种方法分配给普通用户一些合理的根用户“权力”', 'D': '系统中的根用户只能有一个', 'E': '要与其他人共享根用户权限，就需要告诉他根用户密码'}","[""B"", ""E""]",K_权力_计算机科学与技术,Linux系统管理,K_权力_计算机科学与技术,0,"The student's answer marked options B and E as incorrect statements regarding Linux system user management. However, these options are actually correct, leading to an incorrect answer. Option B is indeed true because one must switch to root user identity to execute commands that only root has permission to execute. Option E is true because sharing root user privileges traditionally involves sharing the root password. The correct incorrect statements are likely A, D, and possibly C depending on the method mentioned, as there are tools like sudo that grant regular users some root privileges without sharing the root password or directly becoming root, allowing for more than one person to have root access indirectly."
Pm_146674,U_29207061,关于Linux中用的用户配置文件，下面描述正确的是：,"{'A': '/etc/passwd中存放着用户加密后的密码', 'B': '/etc/passwd中存放着用户的主用户组信息', 'C': '如果用户密码为空，/etc/passwd的第二个字段将出现叹号！或者星号 *', 'D': '/etc/shadow 中第三个字段表示的密码最后一次修改时间', 'E': '可以通过修改passwd 和 shadow文件的内容来修改用户属性'}","[""B"", ""D"", ""E""]",K_用户配置文件_计算机科学与技术,Linux系统管理,K_用户配置文件_计算机科学与技术,1,"The student answered the question correctly. The descriptions they chose are accurate: 'B' confirms that /etc/passwd contains information such as the user's primary group, 'D' correctly states that the third field in /etc/shadow represents the last password change date, and 'E' is also true as one can modify user attributes by editing the passwd and shadow files. Option 'A' is incorrect because /etc/passwd does not store encrypted passwords, and 'C' is incorrect because if a user's password is empty, it typically appears as a placeholder like 'x' or is left blank, but not with an exclamation mark or asterisk."
Pm_146588,U_29492309,当您在命令提示符的后面输入命令的一部分时，按（__）键，Linux会帮你打剩下的字符，补充成为完整命令，如果有多个相符的命令，连按两下（__）键，Linux会显示所有的相符的命令。,"{'A': 'TAB', 'B': 'CONTRL', 'C': 'SHIFT', 'D': 'SPACE'}","[""A""]",K_命令提示符_计算机科学与技术,Linux系统管理,K_命令提示符_计算机科学与技术,1,"The student correctly answered the question by selecting 'TAB' as the key used in the command prompt for autocompletion in Linux. The TAB key is commonly used for command and filename autocompletion, which helps in speeding up typing by auto-filling the rest of the command/filename. If there are multiple matches, pressing TAB twice will list all possible completions, which matches the description given in the exercise."
Pm_146589,U_29492309,下面的选项哪些是正确的？,"{'A': 'Linux操作系统是由Linus Torvalds发明的', 'B': 'Linux操作系统是由Richard Stallman发明的', 'C': 'Linus Torvalds和Richard Stallman的工作共同造就了Linux', 'D': '自由软件运动和互联网的兴起造就了Linux操作系统'}","[""C"", ""D""]",K_自由软件_计算机科学与技术,Linux系统管理,K_自由软件_计算机科学与技术,1,"The student correctly identified the options 'C' and 'D' as correct answers. Option 'C' is correct because Linux was indeed a result of the collaboration between Linus Torvalds, who developed the Linux kernel, and Richard Stallman's GNU project which provided the necessary tools to run a complete operating system. Option 'D' is accurate because the growth of the free software movement and the rise of the internet contributed significantly to the development and distribution of Linux. The student's understanding of the historical and collaborative elements that contributed to Linux's creation is evident, leading to a correct answer."
Pm_146591,U_29492309,"关于CentOS,下面哪些说法是正确的？","{'A': 'CentOS100%兼容红帽企业版(RHEL)', 'B': 'CentOS不提供专门技术支持，不包含封闭源代码软件', 'C': 'CentOS 64位版本可以安装在32位架构的机器上', 'D': 'CentOS是利用用红帽企业版(RHEL)源代码重新编译而成的'}","[""A"", ""B"", ""D""]",K_闭源_计算机科学与技术,Linux系统管理,K_闭源_计算机科学与技术,0,"The student's selected answers 'A', 'B', and 'D' include both correct and incorrect options. Let's analyze them: 

- Option 'A' is correct as CentOS does aim for 100% compatibility with RHEL.
- Option 'B' is also correct since CentOS does not offer commercial support and excludes proprietary software.
- Option 'D' is correct because CentOS is a community-supported and free software project, essentially a rebuild of Red Hat Enterprise Linux (RHEL) using its source code.
- However, option 'C' is incorrect. CentOS 64-bit cannot be installed on 32-bit architecture machines because 64-bit operating systems require a 64-bit capable processor.

The student incorrectly included option 'C' in their answers, which led to the overall response being marked as incorrect. Only 'A', 'B', and 'D' are correct statements about CentOS."
Pm_146592,U_29492309,安装Linux所要的两个最基本的分区分别是以（ ）和（ ）。,"{'A': '/boot分区', 'B': '/home分区', 'C': '根分区', 'D': 'Swap分区'}","[""C"", ""D""]",K_Swap分区_计算机科学与技术,Linux系统管理,K_Swap分区_计算机科学与技术,1,"The question asks for the two most basic partitions required to install Linux. The student's answer was ['C', 'D'], which corresponds to the root partition (根分区) and the Swap partition (Swap分区). This answer is correct because, for a typical Linux installation, the root partition is essential as it contains the system files, and the Swap partition is often used to provide virtual memory. Therefore, the student correctly identified these essential partitions."
Pm_146593,U_29492309,在Linux中，打开BASH后的命令提示符，能够告诉你有关主机的哪些信息？,"{'A': '登录的主机名', 'B': '登录的用户名', 'C': '用户当前所处的工作目录', 'D': '用户上次登录时间'}","[""A"", ""B"", ""C""]",K_主机名_计算机科学与技术,Linux系统管理,K_主机名_计算机科学与技术,0,"The student correctly selected options 'A', 'B', and 'C' as the information provided by the Bash command prompt in Linux. These include the hostname of the host system, the username of the logged-in user, and the current working directory. However, the student's answers did not include option 'D', which was correctly omitted since the Bash prompt does not display the user's last login time. Thus, the answer aligns with the typical information available in a Bash prompt, so the answer should have been marked as correct. If it is shown as incorrect, there might be an error in the evaluation process."
Pm_146593,U_29492309,在Linux中，打开BASH后的命令提示符，能够告诉你有关主机的哪些信息？,"{'A': '登录的主机名', 'B': '登录的用户名', 'C': '用户当前所处的工作目录', 'D': '用户上次登录时间'}","[""A"", ""B"", ""C""]",K_命令提示符_计算机科学与技术,Linux系统管理,K_命令提示符_计算机科学与技术,0,"The student answered with options A, B, and C, which correctly represent information shown by the BASH command prompt — the logged-in hostname (A), the logged-in username (B), and the user's current working directory (C). However, the student answered incorrectly because they also need to recognize that the BASH prompt does not display the user's last login time (D). Thus, their answer is correct, but there is an inference that D might be mistakenly considered part of the required answer set if presented in context, which it is not, hence the incorrect marking."
Pm_146597,U_29492309,下面关于关机和重启的说法，哪些是正确的？,"{'A': '关机是系统管理员要给予充分重视的一件大事.', 'B': 'shutdown -k now 命令用于立即关机', 'C': '不恰当或者不正确的关机和重启，可能会导致数据丢失', 'D': '关机和重启命令默认情况下普通用户亦可执行'}","[""A"", ""C""]",K_系统管理员_计算机科学与技术,Linux系统管理,K_系统管理员_计算机科学与技术,1,"The student correctly identified statements 'A' and 'C' as true. 'A' is correct because shutting down is indeed an important task that system administrators need to handle carefully to ensure system integrity and data safety. 'C' is true since improper shutdowns or reboots can lead to data loss or system corruption. The student did not select 'B' and 'D', which are incorrect: 'shutdown -k now' does not actually shut down the system but only sends warning messages; and normal users typically do not have the permission to execute shutdown/reboot commands unless configured otherwise by the system's admin settings."
Pm_146598,U_29492309,Linux中所谓的命令(Command)，广义上包括：,"{'A': '可执行的二进制文件', 'B': '可执行的库文件', 'C': 'shell脚本文件', 'D': 'shell内建函数'}","[""A"", ""C"", ""D""]",K_Shell脚本_计算机科学与技术,Linux系统管理,K_Shell脚本_计算机科学与技术,0,"The student answered this Linux command question incorrectly by missing option 'B': '可执行的库文件'. In Linux, commands broadly include not only executable binary files, shell scripts, and shell built-in functions but also executable library files as they can be invoked and executed in a command-like manner. Therefore, the correct choices should have been all four: 'A', 'B', 'C', and 'D'."
Pm_3055915,U_29597139,Android应用程序目录结构中，[填空1]文件夹用于存放源代码文件？,,"{""1"": [""src目录""]}",K_Android_计算机科学与技术,智能设备应用开发（基于Android平台）,K_Android_计算机科学与技术,0,"The student's answer was incorrect because they answered 'src目录' for the directory used to store source code files in an Android application structure, which is not the correct terminology. The correct directory name should be 'java' or 'src/main/java' after the Android Studio updated project structure from Eclipse format. The misunderstanding might arise from older conventions or different development environments."
